profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,selection_score_final,rerank_signal_score,risk_penalty,secondary_candidate_size,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,688012,0.20261131405751065,0.20257777661705448,0.549296,0.0455540618398312,0.8870833333333333,0.8870833333333333,0.0,0.7125000000000001,20,0.0259647311905357,0.0132359603576725,1.2755,-0.2432153409832563,-0.1122787610619465
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,002074,0.20009322770310614,0.19756847395608174,0.54246926,0.0074993535040083,0.8652083333333332,0.8652083333333332,0.0,0.5145833333333334,20,0.0225641889762198,0.0116630552587691,1.5126,-0.3878591663294212,-0.3692178301093356
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,600803,0.1968652330528805,0.19691426033361706,0.5337179,-0.0105698529411763,0.8285416666666666,0.8285416666666666,0.0,0.4645833333333334,20,0.0120167995574084,0.0151310763739442,0.2997,-0.3953028529922118,-0.114103472714387
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,600515,0.1954397139421678,0.19297367770617377,0.5298532,-0.0020161290322579,0.7622916666666667,0.7622916666666667,0.0,0.7104166666666667,20,0.0235063420658626,0.0139001402897547,1.3464,-0.2458283620964895,-0.0236991241628027
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002459,0.2057009771031195,0.20419398206295578,0.5697061,0.0,0.9088461538461539,0.9088461538461539,0.0,0.9115384615384616,20,0.0286647407132039,0.0160063038383395,1.4837,-0.0436133457095709,0.2816326530612245
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,688012,0.20016382750183806,0.20018151244138024,0.5543705,0.0627197897747035,0.8926923076923077,0.8926923076923077,0.0,0.6884615384615386,20,0.0259061414287168,0.0123175605056943,1.5217,-0.0999639204831105,-0.0308839190628326
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002074,0.19976590851196585,0.1997498097893276,0.55326843,0.0311345646437993,0.8665384615384616,0.8665384615384616,0.0,0.5653846153846154,20,0.0215725594036701,0.0141553182624139,1.4134,-0.3929215703118288,0.161400512382579
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,601012,0.1993156134219631,0.19935654878190165,0.5520213,0.0235030777839954,0.8182692307692307,0.8182692307692307,0.0,0.6634615384615385,20,0.0282039485725376,0.0130969570133174,1.4787,-0.3068290487708837,-0.1004566210045662
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002493,0.19505367346111346,0.19362468210379843,0.5402175,-0.0286885245901638,0.7951923076923076,0.7951923076923076,0.0,0.5096153846153847,20,0.0229741327327317,0.0068053780270758,0.2797,-0.2665338018566108,-0.0996015936254981
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,002493,0.20651360064867644,0.202101160560872,0.5630261,-0.016649323621228,0.9498148148148148,0.9498148148148148,0.0,0.5018518518518518,20,0.0206799417480099,0.0104805010055879,0.2016,-0.4475501479776389,-0.0506329113924051
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,000630,0.19857113297880757,0.13059155622955174,0.54137224,-0.0124777183600713,0.877037037037037,0.877037037037037,0.0,0.8592592592592592,20,0.0249676693685677,0.0251144794738019,3.3803,0.4310692271218588,-0.1300421432871763
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,600104,0.19853482054770677,0.13056767513053802,0.54127324,-0.0065019505851754,0.8575925925925926,0.8575925925925926,0.0,0.6833333333333333,20,0.0132318388181505,0.0161813895857887,0.5621,0.0111167074399194,0.1857379767827527
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,601111,0.19822556334408703,0.13036429018283663,0.5404301,-0.0131894484412469,0.8283333333333333,0.8283333333333333,0.0,0.6055555555555555,20,0.0215915509120631,0.026291682354233,0.2571,-0.5466408040909891,-0.3985215053763441
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,002074,0.19815488248072208,0.19870089579976985,0.5402374,0.0221990075737791,0.7911111111111111,0.7911111111111111,0.0,0.6074074074074074,20,0.0213345233863057,0.0140811087443916,1.2188,-0.4354140127388535,-0.0500463392029657
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601877,0.20243379896455288,0.12076224261126876,0.5450324,-0.0148043708142404,0.9113888888888889,0.9113888888888889,0.0,0.8861111111111111,20,0.0208758379993463,0.0145401898289791,1.1263,0.0808917380831277,0.6387959866220738
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601111,0.20067997222193973,0.17231123529386475,0.5403104,-0.0217129071170083,0.9054166666666666,0.9054166666666666,0.0,0.6680555555555555,20,0.0217391084904286,0.0272495299828957,0.3865,-0.3018677070915067,-0.3603482920294709
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601298,0.2000640380753186,0.11934855754039522,0.53865206,-0.0034722222222221,0.8884722222222222,0.8884722222222222,0.0,0.5597222222222222,20,0.0121716011392925,0.0107584669881997,0.3267,-0.2742741630939423,0.2468030690537084
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,000651,0.19771292598759782,0.1179485286401724,0.53232193,-0.0039138943248532,0.8618055555555555,0.8618055555555555,0.0,0.2708333333333333,20,0.0069550322221727,0.0058063564985524,0.4975,-0.1502408362655007,-0.0201465201465201
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,002493,0.19910926475059101,0.20031633979696362,0.53608143,-0.0498981670061101,0.8504166666666666,0.8504166666666666,0.0,0.6625000000000001,20,0.0178231577574376,0.0136780022943469,0.2405,-0.2918347516268661,0.1226180613090308
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600522,0.2013287359314537,0.09726329591284524,0.5425168,0.0416171224732461,0.9359722222222222,0.9359722222222222,0.0,0.6402777777777778,20,0.0203015371162002,0.0101916340598134,2.17,0.0715308571259274,-0.1903073286052011
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601298,0.20049314178663197,0.15855006383681206,0.54026514,0.0128205128205128,0.9298611111111111,0.9298611111111111,0.0,0.4236111111111111,20,0.0119669742265228,0.0115466825251861,0.2832,-0.3280501115171071,-0.018181818181818
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600104,0.1994905817066166,0.12360380349157123,0.53756356,0.0256410256410255,0.8918055555555555,0.8918055555555555,0.0,0.5263888888888889,20,0.0133605188432363,0.00835022626651,0.6665,0.1466074869254059,-0.0814393939393942
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600741,0.19937837549181137,0.09632106338106089,0.5372612,0.0081012658227848,0.8763888888888889,0.8763888888888889,0.0,0.4027777777777778,20,0.0095160320846378,0.0099905756892326,0.2858,-0.0829750368991849,0.2483994878361071
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601456,0.19930916508348628,0.0962876273571668,0.5370747,0.0170132325141777,0.8204166666666666,0.8204166666666666,0.0,0.6847222222222221,20,0.0138898262861654,0.0114403301569084,1.8571,0.5021556430934488,-0.0526905829596414
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,600741,0.20081158833080287,0.16083477034766813,0.53835946,0.018935516888434,0.959125,0.959125,0.0,0.40875000000000006,20,0.0095570104111752,0.0108024192309413,0.2105,-0.2924369747899159,0.0487804878048776
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,000538,0.2002880251900553,0.12366023591370215,0.53695583,0.0039561229994605,0.947375,0.947375,0.0,0.27625,20,0.0044337045151825,0.0057117494260717,0.3003,-0.1965432363013698,0.4848484848484848
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601298,0.2002661558178261,0.18430608080724664,0.5368972,0.0198366394399066,0.913875,0.913875,0.0,0.36125,20,0.0118845950051331,0.0118800485374602,0.1643,-0.5682791602070578,-0.4780927835051546
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,600522,0.20012257068826964,0.1607698494003617,0.53651226,0.0478755236385396,0.8662500000000001,0.8662500000000001,0.0,0.5875,20,0.0202567016060468,0.0106417138637469,1.3441,-0.3260967661067936,-0.1829689298043731
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601816,0.198511659973046,0.12256348666173952,0.53219354,-0.0096899224806201,0.850125,0.850125,0.0,0.24875000000000003,20,0.0059105727462496,0.0080261100344542,0.1637,-0.251999086132054,-0.1468842729970327
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,000538,0.20077566160562704,0.16677128411980022,0.53919566,0.0043126684636117,0.9812790697674418,0.9812790697674418,0.0,0.18720930232558142,20,0.0045038114877063,0.0050783619665092,0.274,-0.2572512876118189,0.0031847133757962
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600795,0.19993689516543284,0.11177386428610661,0.5369431,0.0034364261168385,0.917906976744186,0.917906976744186,0.0,0.5883720930232559,20,0.0116784367890736,0.0072363340008157,0.7344,0.0332020258863252,0.3163596966413871
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,002594,0.19985233188695495,0.11172658954772301,0.536716,-0.025572282944937,0.9045348837209303,0.9045348837209303,0.0,0.48953488372093024,20,0.0114518428195112,0.005015400062482,0.5689,-0.1116905828896211,0.3935681470137826
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600741,0.19971928715159545,0.1825729928026922,0.5363587,-0.0095959595959594,0.8982558139534884,0.8982558139534884,0.0,0.31976744186046513,20,0.0098610192660467,0.0085226258652464,0.2243,-0.2349931787175989,-0.0860927152317883
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600023,0.19971582419038963,0.11165027550504832,0.5363494,-0.0038910505836575,0.8794186046511627,0.8794186046511627,0.0,0.27558139534883724,20,0.0078636248389354,0.0050728829974713,0.2517,-0.1394871794871797,-0.0316205533596833
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600795,0.20182858545481852,0.16318945672990437,0.5413027,0.0171526586620925,0.9575581395348837,0.9575581395348837,0.0,0.4244186046511628,20,0.0115148256309096,0.0066717419106134,0.7421,0.0945266294007463,-0.0841320553780615
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600104,0.2000042513172969,0.1231368742888113,0.53640985,0.0110103626943004,0.9225581395348836,0.9225581395348836,0.0,0.541860465116279,20,0.0128622793937678,0.0111014705313538,0.6321,-0.018188596014352,0.1272321428571428
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,601066,0.19962937700371575,0.113975842183812,0.53540444,0.0344958301743746,0.9201162790697675,0.9201162790697675,0.0,0.3337209302325581,20,0.008188160303385,0.0027863547142278,0.5136,0.5439651285134524,-0.1136363636363638
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,000538,0.19899063913771806,0.18516651320834296,0.53369135,0.0053715308863026,0.8836046511627906,0.8836046511627906,0.0,0.23372093023255813,20,0.0045378203915801,0.0051063567121734,0.3021,-0.1941851160309416,0.1891117478510027
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600406,0.19954714708645097,0.11392889406318152,0.5351839,0.0088028169014084,0.8775581395348837,0.8775581395348837,0.0,0.5267441860465116,20,0.0103586286042128,0.0090194648212817,0.489,0.1423365337444808,0.4285714285714286
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601995,0.20047077458104298,0.0958261227434547,0.5408566,0.0226425910002866,0.9573780487804878,0.9573780487804878,0.0,0.1823170731707317,20,0.002124063134823,1.0157195133282304e-09,0.5192,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601059,0.20023704003763385,0.09571439635793583,0.540226,0.0061832490163013,0.9326219512195122,0.9326219512195122,0.0,0.18597560975609756,20,0.0028055787376214,0.0,2.6044,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600482,0.20066555336721723,0.09591922806472042,0.5413821,-0.0248054474708171,0.9170731707317074,0.9170731707317074,0.0,0.8292682926829268,20,0.0167174781608384,0.016068104436154,1.0074,0.045704142748892,0.1321483771251932
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600795,0.2001009209863786,0.18083333779872135,0.53985876,0.0152542372881356,0.8820731707317073,0.8820731707317073,0.0,0.4475609756097561,20,0.0109289288766536,0.0069855164424056,0.7589,0.1297525828445529,-0.0444893832153687
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600030,0.19852571102772734,0.0948963717650721,0.53560895,0.011323425336164,0.8386585365853658,0.8386585365853658,0.0,0.6378048780487805,20,0.0131039195346736,0.0153856429870816,0.8767,-0.0893320868390982,-0.0184757505773675
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601066,0.20178100915645217,0.1596731758281712,0.54745954,0.0195562241444151,0.9707317073170731,0.9707317073170731,0.0,0.2926829268292683,20,0.0066876694492728,0.0030320233027292,0.3546,-0.0359677024712502,-0.0466926070038915
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,600795,0.2015563835736734,0.1954236573629416,0.5468501,0.0034129692832763,0.9298780487804877,0.9298780487804877,0.0,0.4573170731707318,20,0.0110743974017029,0.0074573398674463,0.598,-0.062019637983499,-0.2842105263157893
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601995,0.19952088008940233,0.16883371357937044,0.5413275,0.0246488965319576,0.9266463414634146,0.9266463414634146,0.0,0.24573170731707317,20,0.0009775188010191,1.0157195133282304e-09,0.5192,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601059,0.19943549922130918,0.16874053608490264,0.54109585,0.0067453625632378,0.9018902439024391,0.9018902439024391,0.0,0.24939024390243902,20,0.0016592445185882,0.0,2.6044,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,600372,0.19770622795916296,0.139197542537274,0.5364041,0.0338849487785657,0.8223170731707318,0.8223170731707318,0.0,0.8012195121951219,20,0.0152406327158126,0.0102167133524518,1.4739,0.498094221680134,0.2758310871518419
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,600795,0.20034465440861365,0.19991140708312133,0.53911525,0.0017123287671232,0.9497222222222222,0.9497222222222222,0.0,0.5027777777777778,20,0.0109146451590016,0.0093010151378544,0.5994,-0.0692546583850931,-0.2237442922374426
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601186,0.19999085598011485,0.1823835494379359,0.5381632,0.0064683053040103,0.9401388888888889,0.9401388888888889,0.0,0.3208333333333333,20,0.0061900882060992,0.0070925450440833,0.1931,-0.2019342040006613,-0.0816326530612246
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601995,0.19988645747949182,0.19715255658114486,0.53788227,0.0318142734307824,0.8771527777777778,0.8771527777777778,0.0,0.25625,20,0.0008936611956892,1.0157195133282304e-09,0.5192,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601059,0.19988645747949182,0.19714435318254503,0.53788227,0.0050590219224282,0.8767361111111112,0.8767361111111112,0.0,0.2604166666666667,20,0.0012640293824197,0.0,2.6044,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,600482,0.19989157465228782,0.18479213661147764,0.53789604,0.0434560327198364,0.8527777777777777,0.8527777777777777,0.0,0.9166666666666667,20,0.0181996272980299,0.0181398039823467,1.0731,0.0766961651917401,0.4001692047377327
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,603195,0.20279374801696254,0.09921216623163985,0.55294895,-0.0176678445229682,0.9608139534883721,0.9608139534883721,0.0,0.39186046511627903,20,0.0094696307576004,0.0074054962507113,0.1305,-0.2942130881557598,-0.024745269286754
